Rank;Sourceid;Title;Type;Issn;Publisher;Open Access;Open Access Diamond;SJR;SJR Quartile;H index;Total Docs. (2023);Total Docs. (3years);Total Refs.;Total Citations (3years);Citable Docs. (3years);Citations / Doc. (2years);Ref. / Doc.;%Female;Overton;SDG;Country;Region;Publisher;Coverage;Categories;Areas
293;200147113;"Teaching Education";journal;"14701286, 10476210";"Routledge";No;No;0,602;Q2;44;25;84;1296;180;82;1,85;51,84;75,00;0;7;United Kingdom;Western Europe;"Routledge";"1987-1988, 1990-1995, 1998, 2000-2001, 2003-2025";"Education (Q2)";"Social Sciences"
294;21100390411;"Journal of Hospitality and Tourism Education";journal;"23256540, 10963758";"Taylor and Francis Ltd.";No;No;0,601;Q2;35;40;75;2812;262;63;3,70;70,30;51,40;1;18;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1997-2013, 2015-2025";"Education (Q2); Tourism, Leisure and Hospitality Management (Q2)";"Business, Management and Accounting; Social Sciences"
295;24472;"Children and Society";journal;"09510605, 10990860";"Wiley-Blackwell Publishing Ltd";No;No;0,599;Q2;72;132;180;6858;400;176;2,23;51,95;73,73;14;82;United Kingdom;Western Europe;"Wiley-Blackwell Publishing Ltd";"1987-2025";"Education (Q2); Health (social science) (Q2); Life-span and Life-course Studies (Q2); Social Work (Q3)";"Social Sciences"
296;19700200914;"Classroom Discourse";journal;"19463014, 19463022";"Taylor and Francis Ltd.";No;No;0,597;Q2;25;20;61;1112;102;55;1,63;55,60;63,16;0;2;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2015-2025";"Linguistics and Language (Q1); Education (Q2)";"Social Sciences"
297;21100894554;"Multidisciplinary Journal of Educational Research";journal;"20142862";"Hipatia Editorial";Yes;No;0,597;Q2;10;13;37;728;118;37;1,00;56,00;70,00;2;8;Spain;Western Europe;"Hipatia Editorial";"2018-2024";"Sociology and Political Science (Q1); Education (Q2); Developmental and Educational Psychology (Q3)";"Psychology; Social Sciences"
298;19900192117;"Journal of Adventure Education and Outdoor Learning";journal;"17540402, 14729679";"Routledge";No;No;0,590;Q2;34;48;82;2867;176;81;1,84;59,73;52,59;1;14;United Kingdom;Western Europe;"Routledge";"2010-2025";"Education (Q2); Physical Therapy, Sports Therapy and Rehabilitation (Q2)";"Health Professions; Social Sciences"
299;19600161815;"Australian Journal of Environmental Education";journal;"2049775X, 08140626";"Cambridge University Press";No;No;0,588;Q2;29;42;71;1797;159;68;2,43;42,79;62,07;3;33;United Kingdom;Western Europe;"Cambridge University Press";"1984-1999, 2001-2025";"Education (Q2); Environmental Science (miscellaneous) (Q2)";"Environmental Science; Social Sciences"
300;21100228034;"Journal of Student Affairs Research and Practice";journal;"19496591, 19496605";"Taylor and Francis Ltd.";No;No;0,587;Q2;27;51;117;2133;218;116;1,77;41,82;64,10;1;22;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2012-2025";"Education (Q2)";"Social Sciences"
301;5900152813;"International Journal of Art and Design Education";journal;"14768062, 14768070";"Wiley-Blackwell Publishing Ltd";No;No;0,586;Q2;34;42;161;1516;266;149;1,37;36,10;62,65;1;13;United Kingdom;Western Europe;"Wiley-Blackwell Publishing Ltd";"1996-2025";"Arts and Humanities (miscellaneous) (Q1); Visual Arts and Performing Arts (Q1); Education (Q2)";"Arts and Humanities; Social Sciences"
302;19900192134;"Decision Sciences Journal of Innovative Education";journal;"15404609, 15404595";"John Wiley and Sons Ltd";No;No;0,583;Q2;29;16;64;574;135;61;1,22;35,88;39,02;0;7;United Kingdom;Western Europe;"John Wiley and Sons Ltd";"2011-2025";"Business, Management and Accounting (miscellaneous) (Q2); Decision Sciences (miscellaneous) (Q2); Education (Q2)";"Business, Management and Accounting; Decision Sciences; Social Sciences"
303;21100886521;"Action in Teacher Education";journal;"21586098, 01626620";"Taylor and Francis Ltd.";No;No;0,581;Q2;33;24;87;1206;126;73;0,77;50,25;79,63;0;12;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1996-2025";"Education (Q2)";"Social Sciences"
304;21100283377;"Australasian Journal of Engineering Education";journal;"22054952, 13254340";"Taylor and Francis Ltd.";No;No;0,580;Q2;17;17;45;742;111;39;1,72;43,65;63,77;0;3;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2013, 2015-2024";"Education (Q2); Engineering (miscellaneous) (Q2); Human-Computer Interaction (Q3)";"Computer Science; Engineering; Social Sciences"
305;21100447802;"Asian Education and Development Studies";journal;"20463170, 20463162";"Emerald Publishing";No;No;0,576;Q2;22;26;154;1196;421;149;4,13;46,00;36,17;0;15;United Kingdom;Western Europe;"Emerald Publishing";"2013-2025";"Social Sciences (miscellaneous) (Q1); Development (Q2); Education (Q2)";"Social Sciences"
306;21101068030;"Journal of Second Language Studies";journal;"25423835, 25423843";"John Benjamins Publishing Company";No;No;0,572;Q2;10;14;42;759;57;40;1,55;54,21;32,00;0;0;Netherlands;Western Europe;"John Benjamins Publishing Company";"2018-2025";"Linguistics and Language (Q1); Education (Q2)";"Social Sciences"
307;15415;"Phi Delta Kappan";journal;"19406487, 00317217";"SAGE Publications Inc.";No;No;0,569;Q2;71;136;414;1224;384;195;0,81;9,00;54,17;6;45;United Kingdom;Western Europe;"SAGE Publications Inc.";"1981, 1984, 1993-1994, 1996-2024";"Education (Q2)";"Social Sciences"
308;21100899439;"European Journal of Behavior Analysis";journal;"2377729X";"Taylor and Francis Ltd.";No;No;0,566;Q2;22;11;49;471;60;44;0,74;42,82;65,38;0;0;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2000-2025";"Education (Q2); Psychology (miscellaneous) (Q2)";"Psychology; Social Sciences"
309;5600152817;"Journal of Research in Special Educational Needs";journal;"14713802";"John Wiley and Sons Inc";No;No;0,565;Q2;41;31;94;1662;192;93;1,53;53,61;69,89;2;26;United Kingdom;Western Europe;"John Wiley and Sons Inc";"2007-2025";"Education (Q2)";"Social Sciences"
310;21100448939;"Journal of Applied Research in Higher Education";journal;"17581184, 20507003";"Emerald Group Publishing Ltd.";No;No;0,564;Q2;30;108;265;6800;816;264;2,69;62,96;44,97;0;52;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"2009-2025";"Education (Q2)";"Social Sciences"
311;5700183394;"First Language";journal;"17402344, 01427237";"SAGE Publications Ltd";No;No;0,561;Q2;53;30;136;1679;216;133;1,50;55,97;75,64;0;3;United Kingdom;Western Europe;"SAGE Publications Ltd";"1980-1984, 1986-2025";"Linguistics and Language (Q1); Education (Q2)";"Social Sciences"
312;21100897215;"Revista de Educacion a Distancia";journal;"15787680";"Universidad de Murcia";Yes;Yes;0,560;Q2;18;54;90;2725;236;89;2,44;50,46;52,80;4;23;Spain;Western Europe;"Universidad de Murcia";"2018-2025";"Computer Science Applications (Q2); Education (Q2)";"Computer Science; Social Sciences"
313;19700181331;"International Journal of Children's Spirituality";journal;"14698455, 1364436X";"Routledge";No;No;0,557;Q2;26;9;42;549;63;36;1,63;61,00;52,38;0;0;United Kingdom;Western Europe;"Routledge";"1996-2025";"Philosophy (Q1); Religious Studies (Q1); Education (Q2); Developmental and Educational Psychology (Q3)";"Arts and Humanities; Psychology; Social Sciences"
314;200147133;"International Journal of Lifelong Education";journal;"1464519X, 02601370";"Routledge";No;No;0,555;Q2;57;39;126;2268;279;112;2,33;58,15;50,65;4;16;United Kingdom;Western Europe;"Routledge";"1982-2025";"Education (Q2); E-learning (Q2); Life-span and Life-course Studies (Q2)";"Social Sciences"
315;21100911067;"Studies in Graduate and Postdoctoral Education";journal;"23984694, 23984686";"Emerald Group Publishing Ltd.";No;No;0,554;Q2;18;26;60;1320;115;59;1,65;50,77;74,63;0;9;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"2017-2025";"Education (Q2)";"Social Sciences"
316;145468;"International Journal for Educational and Vocational Guidance";journal;"15731782, 18730388";"Springer Netherlands";No;No;0,553;Q2;33;76;101;5186;238;99;2,12;68,24;59,91;3;23;Netherlands;Western Europe;"Springer Netherlands";"2001, 2005-2025";"Visual Arts and Performing Arts (Q1); Education (Q2)";"Arts and Humanities; Social Sciences"
317;21100854982;"Journal of Experiential Education";journal;"10538259, 2169009X";"SAGE Publications Ltd";No;No;0,553;Q2;48;29;83;1204;158;70;1,41;41,52;47,95;1;13;United Kingdom;Western Europe;"SAGE Publications Ltd";"1996-2025";"Education (Q2)";"Social Sciences"
318;18700156718;"Zeitschrift fur Erziehungswissenschaft";journal;"18625215, 1434663X";"VS Verlag fur Sozialwissenschaften";No;No;0,553;Q2;30;66;192;4219;287;168;1,57;63,92;58,99;6;24;Germany;Western Europe;"VS Verlag fur Sozialwissenschaften";"2008-2025";"Education (Q2)";"Social Sciences"
319;144729;"On the Horizon";journal;"10748121";"Emerald Group Publishing Ltd.";No;No;0,549;Q2;34;19;43;527;151;42;2,26;27,74;30,77;0;9;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"2000-2025";"Education (Q2)";"Social Sciences"
320;19994;"Bulletin of Science, Technology and Society";journal;"02704676, 15524183";"SAGE Publications Inc.";No;No;0,544;Q2;32;9;27;526;73;27;3,05;58,44;50,00;0;4;United Kingdom;Western Europe;"SAGE Publications Inc.";"1982-1985, 1987-2005, 2012, 2014-2024";"Arts and Humanities (miscellaneous) (Q1); History and Philosophy of Science (Q1); Education (Q2); Management of Technology and Innovation (Q2); Social Sciences (miscellaneous) (Q2)";"Arts and Humanities; Business, Management and Accounting; Social Sciences"
321;85257;"Studies in Philosophy and Education";journal;"00393746";"Springer Netherlands";No;No;0,543;Q2;41;34;134;1738;183;113;0,97;51,12;31,71;1;11;Netherlands;Western Europe;"Springer Netherlands";"1960-1970, 1972-1976, 1979, 1990-2025";"Philosophy (Q1); Education (Q2)";"Arts and Humanities; Social Sciences"
322;19700181401;"Music Education Research";journal;"14699893, 14613808";"Routledge";No;No;0,541;Q2;35;43;137;2073;270;134;1,91;48,21;59,04;0;14;United Kingdom;Western Europe;"Routledge";"2009-2025";"Music (Q1); Education (Q2)";"Arts and Humanities; Social Sciences"
323;21100217634;"Journal of Empirical Legal Studies";journal;"17401453, 17401461";"Wiley-Blackwell Publishing Ltd";No;No;0,540;Q2;36;31;84;1923;145;82;1,18;62,03;31,17;0;15;United Kingdom;Western Europe;"Wiley-Blackwell Publishing Ltd";"2011-2025";"Law (Q1); Education (Q2)";"Social Sciences"
324;21101021077;"Asian-Pacific Journal of Second and Foreign Language Education";journal;"23635169";"Springer Science + Business Media";Yes;No;0,530;Q2;21;48;86;2893;236;83;2,29;60,27;46,53;0;13;Germany;Western Europe;"Springer Science + Business Media";"2016-2025";"Linguistics and Language (Q1); Education (Q2)";"Social Sciences"
325;15033;"Deafness and Education International";journal;"14643154, 1557069X";"Maney Publishing";No;No;0,527;Q2;29;20;61;757;81;49;1,18;37,85;80,85;0;7;United Kingdom;Western Europe;"Maney Publishing";"1999-2025";"Education (Q2); Speech and Hearing (Q2)";"Health Professions; Social Sciences"
326;144637;"Tertiary Education and Management";journal;"13583883";"Taylor and Francis Ltd.";No;No;0,527;Q2;47;28;68;1383;151;66;1,48;49,39;49,02;4;5;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1995-2025";"Education (Q2); Organizational Behavior and Human Resource Management (Q2)";"Business, Management and Accounting; Social Sciences"
327;1000147118;"Journal of Academic Ethics";journal;"15701727";"Springer Netherlands";No;No;0,526;Q2;34;39;94;2026;243;89;2,41;51,95;56,57;1;6;Netherlands;Western Europe;"Springer Netherlands";"2003, 2005-2025";"Arts and Humanities (miscellaneous) (Q1); Philosophy (Q1); Education (Q2); Sociology and Political Science (Q2)";"Arts and Humanities; Social Sciences"
328;17600155005;"Literacy Research and Instruction";journal;"19388071, 19388063";"Routledge";No;No;0,525;Q2;33;18;52;1192;97;52;1,74;66,22;84,85;0;9;United Kingdom;Western Europe;"Routledge";"2008-2025";"Linguistics and Language (Q1); Education (Q2)";"Social Sciences"
329;21100210909;"Nordic Journal of Digital Literacy";journal;"1891943X, 08096724";"Scandinavian University Press";Yes;Yes;0,524;Q2;25;22;53;659;133;49;2,41;29,95;67,86;0;9;Norway;Western Europe;"Scandinavian University Press";"2012-2024";"Computer Science Applications (Q2); Education (Q2); E-learning (Q2)";"Computer Science; Social Sciences"
330;16400154714;"British Journal of Religious Education";journal;"17407931, 01416200";"Routledge";No;No;0,523;Q2;32;37;134;1419;169;120;1,26;38,35;59,62;0;10;United Kingdom;Western Europe;"Routledge";"1978-2025";"Religious Studies (Q1); Education (Q2)";"Arts and Humanities; Social Sciences"
331;21100344997;"Research Ethics";journal;"17470161, 20476094";"SAGE Publications Ltd";Yes;No;0,521;Q2;21;35;76;1342;171;72;2,10;38,34;61,36;1;3;United Kingdom;Western Europe;"SAGE Publications Ltd";"2014-2025";"Philosophy (Q1); Education (Q2)";"Arts and Humanities; Social Sciences"
332;21100446523;"International Journal of Mentoring and Coaching in Education";journal;"20466862, 20466854";"Emerald Publishing";No;No;0,517;Q2;26;28;84;1354;185;83;1,82;48,36;72,73;0;9;United Kingdom;Western Europe;"Emerald Publishing";"2012-2025";"Education (Q2); Life-span and Life-course Studies (Q3)";"Social Sciences"
333;21100220372;"International Journal of Mobile Learning and Organisation";journal;"17467268, 1746725X";"Inderscience";No;No;0,517;Q2;31;34;78;1909;150;73;1,15;56,15;40,24;0;17;Switzerland;Western Europe;"Inderscience";"2007-2024";"Education (Q2); E-learning (Q2); Computer Science Applications (Q3)";"Computer Science; Social Sciences"
334;19700187628;"Teacher Educator";journal;"08878730, 19388101";"Taylor and Francis Ltd.";No;No;0,515;Q2;28;28;72;1471;124;69;1,80;52,54;71,64;1;7;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1971-2025";"Education (Q2)";"Social Sciences"
335;13000154734;"International Journal of Training and Development";journal;"14682419, 13603736";"Wiley-Blackwell Publishing Ltd";No;No;0,513;Q2;55;23;85;1429;172;79;1,67;62,13;36,00;1;13;United Kingdom;Western Europe;"Wiley-Blackwell Publishing Ltd";"1997-2025";"Education (Q2); Organizational Behavior and Human Resource Management (Q2)";"Business, Management and Accounting; Social Sciences"
336;19700200808;"Curriculum Journal";journal;"09585176, 14693704";"John Wiley and Sons Inc";No;No;0,510;Q2;50;41;136;2224;217;123;1,43;54,24;55,66;1;11;United Kingdom;Western Europe;"John Wiley and Sons Inc";"1990-2025";"Education (Q2)";"Social Sciences"
337;21100801727;"Digital Library Perspectives";journal;"20595816, 20595824";"Emerald Publishing";No;No;0,510;Q2;28;41;109;1697;224;96;1,69;41,39;42,86;0;14;United Kingdom;Western Europe;"Emerald Publishing";"2016-2025";"Library and Information Sciences (Q1); Education (Q2); Information Systems (Q2)";"Computer Science; Social Sciences"
338;21100898957;"International Journal of Engineering Pedagogy";journal;"21924880";"";Yes;No;0,509;Q2;23;69;163;2783;553;160;3,38;40,33;48,18;0;36;Germany;Western Europe;"";"2018-2025";"Education (Q2); Engineering (miscellaneous) (Q2)";"Engineering; Social Sciences"
339;144907;"Peabody Journal of Education";journal;"0161956X, 15327930";"Taylor and Francis Ltd.";No;No;0,509;Q2;55;39;138;2101;193;124;1,43;53,87;65,00;0;10;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1923-1991, 1993-2025";"Education (Q2); Developmental and Educational Psychology (Q3)";"Psychology; Social Sciences"
340;21100331609;"Australian Journal of Indigenous Education";journal;"13260111, 20497784";"Aboriginal and Torres Strait Islander Studies Unit, The University of Queensland";Yes;Yes;0,508;Q2;34;16;105;746;149;98;1,28;46,63;77,27;1;5;United Kingdom;Western Europe;"Aboriginal and Torres Strait Islander Studies Unit, The University of Queensland";"1996-2024";"Anthropology (Q1); Education (Q2)";"Social Sciences"
341;21100228077;"Higher Education, Skills and Work-based Learning";journal;"2042390X, 20423896";"Emerald Publishing";No;No;0,508;Q2;31;84;204;4734;576;202;2,67;56,36;48,58;0;60;United Kingdom;Western Europe;"Emerald Publishing";"2010-2025";"Education (Q2); Life-span and Life-course Studies (Q3)";"Social Sciences"
342;20748;"Educational Media International";journal;"14695790, 09523987";"Routledge";No;No;0,506;Q2;49;21;61;634;136;60;1,78;30,19;65,31;1;7;United Kingdom;Western Europe;"Routledge";"1978-1979, 1987-2025";"Communication (Q2); Education (Q2)";"Social Sciences"
343;144643;"Learning Organization";journal;"09696474";"Emerald Group Publishing Ltd.";No;No;0,505;Q2;68;51;134;3336;343;126;2,16;65,41;40,82;0;10;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"1994-2025";"Education (Q2); Organizational Behavior and Human Resource Management (Q2)";"Business, Management and Accounting; Social Sciences"
344;21100898619;"International Journal for Research in Vocational Education and Training";journal;"21978646, 21978638";"European Research Network Vocational Education and Training";Yes;Yes;0,504;Q2;18;16;56;985;109;56;1,74;61,56;59,52;0;15;Germany;Western Europe;"European Research Network Vocational Education and Training";"2014-2025";"Education (Q2)";"Social Sciences"
345;21100887525;"New Educator";journal;"15499243";"Taylor and Francis Ltd.";No;No;0,504;Q2;25;21;63;1097;101;53;1,38;52,24;78,95;0;7;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2005-2025";"Education (Q2); Sociology and Political Science (Q2)";"Social Sciences"
346;200147114;"Quality in Higher Education";journal;"14701081, 13538322";"Routledge";No;No;0,502;Q2;51;26;74;730;142;61;1,46;28,08;55,32;2;7;United Kingdom;Western Europe;"Routledge";"1995-2024";"Education (Q2)";"Social Sciences"
347;24359;"Women's Studies International Forum";journal;"02775395";"Elsevier Ltd";No;No;0,500;Q2;77;146;183;8936;379;181;1,73;61,21;77,84;5;111;United Kingdom;Western Europe;"Elsevier Ltd";"1982-2025";"Law (Q1); Development (Q2); Education (Q2); Gender Studies (Q2); Sociology and Political Science (Q2)";"Social Sciences"
348;5600152871;"International Studies in Sociology of Education";journal;"09620214, 17475066";"Routledge";No;No;0,499;Q2;42;55;73;3071;151;64;1,96;55,84;60,58;6;20;United Kingdom;Western Europe;"Routledge";"1991-2025";"Education (Q2); Social Sciences (miscellaneous) (Q2)";"Social Sciences"
