Rank;Sourceid;Title;Type;Issn;Publisher;Open Access;Open Access Diamond;SJR;SJR Quartile;H index;Total Docs. (2022);Total Docs. (3years);Total Refs.;Total Citations (3years);Citable Docs. (3years);Citations / Doc. (2years);Ref. / Doc.;%Female;Overton;SDG;Country;Region;Publisher;Coverage;Categories;Areas
293;12308;"Journal of Social Work Education";journal;"10437797, 21635811";"Taylor and Francis Ltd.";No;No;0,564;Q2;68;65;245;2749;387;226;1,42;42,29;76,32;3;27;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1985-2025";"Education (Q2); Social Sciences (miscellaneous) (Q2); Social Work (Q2)";"Social Sciences"
294;16400154714;"British Journal of Religious Education";journal;"17407931, 01416200";"Routledge";No;No;0,561;Q2;32;45;127;1808;199;112;1,56;40,18;39,02;1;12;United Kingdom;Western Europe;"Routledge";"1978-2025";"Religious Studies (Q1); Education (Q2)";"Arts and Humanities; Social Sciences"
295;21100899439;"European Journal of Behavior Analysis";journal;"2377729X";"Taylor and Francis Ltd.";No;No;0,558;Q2;22;12;53;635;59;47;0,92;52,92;52,73;0;2;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2000-2025";"Education (Q2); Psychology (miscellaneous) (Q2)";"Psychology; Social Sciences"
296;100147337;"Journal of Education and Work";journal;"13639080, 14699435";"Brill Academic Publishers";No;No;0,558;Q2;47;54;136;2806;274;134;1,73;51,96;57,81;8;40;United Kingdom;Western Europe;"Brill Academic Publishers";"2005-2025";"Education (Q2); Organizational Behavior and Human Resource Management (Q2); Public Administration (Q2)";"Business, Management and Accounting; Social Sciences"
297;21100886521;"Action in Teacher Education";journal;"21586098, 01626620";"Taylor and Francis Ltd.";No;No;0,557;Q2;33;24;88;1178;116;74;1,22;49,08;80,95;0;6;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1996-2025";"Education (Q2)";"Social Sciences"
298;21100825549;"Arts Education Policy Review";journal;"19404395, 10632913";"Taylor and Francis Ltd.";No;No;0,557;Q2;32;18;70;715;89;69;1,38;39,72;54,55;1;8;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1996-2025";"Visual Arts and Performing Arts (Q1); Education (Q2)";"Arts and Humanities; Social Sciences"
299;21100447810;"International Journal for Lesson and Learning Studies";journal;"20468261, 20468253";"Emerald Group Publishing Ltd.";No;No;0,557;Q2;25;26;79;919;121;78;1,52;35,35;51,43;0;6;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"2012-2025";"Education (Q2)";"Social Sciences"
300;19400156804;"Qualitative Research Journal";journal;"14480980, 14439883";"Emerald Group Publishing Ltd.";No;No;0,557;Q2;28;42;112;2084;251;106;1,30;49,62;63,11;0;17;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"2006-2025";"Education (Q2); Social Sciences (miscellaneous) (Q2)";"Social Sciences"
301;144745;"Educational Research and Evaluation";journal;"17444187, 13803611";"Taylor and Francis Ltd.";No;No;0,556;Q2;48;22;45;1011;65;37;1,10;45,95;36,11;2;6;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1995, 1997, 2004-2020, 2022-2025";"Education (Q2)";"Social Sciences"
302;18402;"Medicine, Health Care and Philosophy";journal;"15728633, 13867423";"Springer Netherlands";No;No;0,554;Q2;55;66;200;3566;414;184;2,11;54,03;43,52;3;12;Netherlands;Western Europe;"Springer Netherlands";"1998-2025";"Philosophy (Q1); Education (Q2); Health Policy (Q2); Health (social science) (Q2)";"Arts and Humanities; Medicine; Social Sciences"
303;144907;"Peabody Journal of Education";journal;"0161956X, 15327930";"Taylor and Francis Ltd.";No;No;0,552;Q2;55;45;131;1951;193;118;1,13;43,36;65,00;0;24;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1923-1991, 1993-2025";"Developmental and Educational Psychology (Q2); Education (Q2)";"Psychology; Social Sciences"
304;21101074583;"Instructed Second Language Acquisition";journal;"23984163, 23984155";"Equinox Publishing Ltd";No;No;0,549;Q2;6;13;32;633;35;28;0,96;48,69;55,56;0;1;United Kingdom;Western Europe;"Equinox Publishing Ltd";"2019-2024";"Linguistics and Language (Q1); Education (Q2)";"Social Sciences"
305;21101046163;"ECNU Review of Education";journal;"20965311, 26321742";"SAGE Publications Ltd";Yes;Yes;0,545;Q2;21;45;140;2098;288;119;1,86;46,62;58,02;3;18;United Kingdom;Western Europe;"SAGE Publications Ltd";"2018-2025";"Education (Q2)";"Social Sciences"
306;21100794686;"Higher Education Pedagogies";journal;"23752696";"Taylor and Francis Ltd.";Yes;No;0,541;Q2;26;10;73;677;199;73;3,41;67,70;45,83;0;3;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2016-2023";"Education (Q2)";"Social Sciences"
307;23339;"Chemical Research in Chinese Universities";journal;"10059040";"Springer International Publishing AG";Yes;No;0,540;Q2;36;202;538;10954;1327;524;3,07;54,23;40,73;0;59;Switzerland;Western Europe;"Springer International Publishing AG";"1999, 2001-2025";"Chemistry (miscellaneous) (Q2); Education (Q2)";"Chemistry; Social Sciences"
308;29852;"Journal of Accounting Education";journal;"07485751";"Elsevier B.V.";No;No;0,539;Q2;47;23;75;882;190;72;2,15;38,35;45,90;0;6;United Kingdom;Western Europe;"Elsevier B.V.";"1983-2025";"Accounting (Q2); Education (Q2)";"Business, Management and Accounting; Social Sciences"
309;21100228034;"Journal of Student Affairs Research and Practice";journal;"19496591, 19496605";"Taylor and Francis Ltd.";No;No;0,539;Q2;27;36;122;1569;156;120;1,31;43,58;59,14;0;5;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2012-2025";"Education (Q2)";"Social Sciences"
310;21100897215;"Revista de Educacion a Distancia";journal;"15787680";"Universidad de Murcia";Yes;Yes;0,538;Q2;18;18;94;1129;230;93;2,69;62,72;52,83;0;6;Spain;Western Europe;"Universidad de Murcia";"2018-2025";"Computer Science Applications (Q2); Education (Q2)";"Computer Science; Social Sciences"
311;21100197967;"International Journal of Emerging Technologies in Learning (discontinued)";journal;"18688799, 18630383";"International Association of Online Engineering";Yes;No;0,536;Q2;55;418;1268;13859;3982;1267;3,29;33,16;43,10;8;160;Austria;Western Europe;"International Association of Online Engineering";"2007-2023";"Education (Q2); E-learning (Q2); Engineering (miscellaneous) (Q2)";"Engineering; Social Sciences"
312;11700154508;"Ethics in Science and Environmental Politics";journal;"16118014, 18635415";"Inter-Research";Yes;Yes;0,534;Q2;23;5;11;497;40;11;4,44;99,40;55,56;0;3;Germany;Western Europe;"Inter-Research";"2001-2024";"Philosophy (Q1); Ecology (Q2); Education (Q2); Management, Monitoring, Policy and Law (Q2); Sociology and Political Science (Q2)";"Arts and Humanities; Environmental Science; Social Sciences"
313;21100215938;"Profesorado";journal;"1138414X, 19896395";"Universidad de Granada";Yes;Yes;0,533;Q2;27;64;200;2817;341;197;1,28;44,02;60,92;4;31;Spain;Western Europe;"Universidad de Granada";"2012-2024";"Education (Q2)";"Social Sciences"
314;21100870584;"International Journal of School and Educational Psychology";journal;"21683603, 21683611";"Taylor and Francis Ltd.";No;No;0,530;Q2;24;39;130;2502;252;116;1,74;64,15;69,47;5;9;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2013-2024";"Education (Q2); Developmental and Educational Psychology (Q3)";"Psychology; Social Sciences"
315;18300156707;"Visitor Studies";journal;"10645578, 19347715";"Routledge";No;No;0,530;Q2;30;11;37;591;74;37;1,68;53,73;71,74;0;2;United Kingdom;Western Europe;"Routledge";"1988-1989, 1992-1993, 2007-2024";"Museology (Q1); Communication (Q2); Education (Q2); Tourism, Leisure and Hospitality Management (Q2)";"Arts and Humanities; Business, Management and Accounting; Social Sciences"
316;22090;"High Ability Studies";journal;"13598139, 1469834X";"Taylor and Francis Ltd.";No;No;0,527;Q2;42;11;39;667;74;33;1,75;60,64;34,21;1;0;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1996-2025";"Education (Q2)";"Social Sciences"
317;21100229165;"Research in Learning Technology";journal;"21567077, 21567069";"Association for Learning Technology";Yes;Yes;0,527;Q2;41;14;104;502;297;103;2,94;35,86;43,24;0;4;United Kingdom;Western Europe;"Association for Learning Technology";"2012-2024";"Computer Science Applications (Q2); Education (Q2)";"Computer Science; Social Sciences"
318;21100805775;"International Journal of Design Creativity and Innovation";journal;"21650357, 21650349";"Taylor and Francis Ltd.";No;No;0,526;Q2;23;13;50;887;104;41;1,94;68,23;53,85;0;1;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2013-2025";"Architecture (Q1); Arts and Humanities (miscellaneous) (Q1); Visual Arts and Performing Arts (Q1); Aerospace Engineering (Q2); Education (Q2); Engineering (miscellaneous) (Q2); Behavioral Neuroscience (Q3); Cognitive Neuroscience (Q3); Experimental and Cognitive Psychology (Q3)";"Arts and Humanities; Engineering; Neuroscience; Psychology; Social Sciences"
319;21100201056;"Electronic Journal of e-Learning";journal;"14794403";"Academic Conferences and Publishing International Limited";Yes;No;0,524;Q2;41;46;107;2378;311;102;2,86;51,70;55,05;3;27;United Kingdom;Western Europe;"Academic Conferences and Publishing International Limited";"2011-2025";"Computer Science Applications (Q2); Education (Q2); E-learning (Q2)";"Computer Science; Social Sciences"
320;25013;"European Journal of Dental Education";journal;"16000579, 13965883";"Wiley-Blackwell Publishing Ltd";No;No;0,523;Q2;58;101;271;3315;707;253;2,65;32,82;59,33;2;19;United Kingdom;Western Europe;"Wiley-Blackwell Publishing Ltd";"1997-2025";"Dentistry (miscellaneous) (Q2); Education (Q2)";"Dentistry; Social Sciences"
321;21100902965;"Measurement";journal;"15366367, 15366359";"Taylor and Francis Ltd.";No;No;0,522;Q2;23;16;48;680;67;48;1,13;42,50;33,33;0;1;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2010-2025";"Applied Mathematics (Q2); Education (Q2); Statistics and Probability (Q3)";"Mathematics; Social Sciences"
322;16400154732;"International Journal of Leadership in Education";journal;"13603124, 14645092";"Routledge";No;No;0,519;Q2;50;110;168;7002;296;151;1,92;63,65;49,12;13;39;United Kingdom;Western Europe;"Routledge";"1998-2025";"Arts and Humanities (miscellaneous) (Q1); Education (Q2); Strategy and Management (Q2)";"Arts and Humanities; Business, Management and Accounting; Social Sciences"
323;11300153602;"Parenting";journal;"15295192, 15327922";"Psychology Press Ltd";No;No;0,517;Q2;60;16;62;936;113;62;2,72;58,50;81,97;4;0;United Kingdom;Western Europe;"Psychology Press Ltd";"2001-2025";"Education (Q2); Social Psychology (Q2); Developmental and Educational Psychology (Q3)";"Psychology; Social Sciences"
324;100147319;"International Journal of Mathematical Education in Science and Technology";journal;"14645211, 0020739X";"Taylor and Francis Ltd.";No;No;0,516;Q2;45;194;267;7029;355;173;1,25;36,23;42,96;0;24;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1970-2025";"Applied Mathematics (Q2); Education (Q2); Mathematics (miscellaneous) (Q2)";"Mathematics; Social Sciences"
325;21100450131;"Journal of Technology and Science Education";journal;"20145349, 20136374";"OmniaScience";Yes;No;0,516;Q2;23;45;105;1974;317;104;2,38;43,87;35,97;0;20;Spain;Western Europe;"OmniaScience";"2014-2025";"Computer Science Applications (Q2); Education (Q2)";"Computer Science; Social Sciences"
326;21100283377;"Australasian Journal of Engineering Education";journal;"22054952, 13254340";"Taylor and Francis Ltd.";No;No;0,514;Q2;17;12;44;503;131;37;3,24;41,92;41,38;0;4;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2013, 2015-2024";"Education (Q2); Engineering (miscellaneous) (Q2); Human-Computer Interaction (Q3)";"Computer Science; Engineering; Social Sciences"
327;19600161833;"Journal fur Mathematik-Didaktik";journal;"01735322, 18692699";"Springer Verlag";No;No;0,512;Q2;19;18;48;1090;49;46;1,00;60,56;64,15;1;5;Germany;Western Europe;"Springer Verlag";"1980-1995, 1997-2002, 2004-2005, 2007-2025";"Education (Q2); Mathematics (miscellaneous) (Q2)";"Mathematics; Social Sciences"
328;21100854982;"Journal of Experiential Education";journal;"10538259, 2169009X";"SAGE Publications Ltd";No;No;0,510;Q2;48;28;84;1074;159;71;1,73;38,36;54,44;1;8;United Kingdom;Western Europe;"SAGE Publications Ltd";"1996-2025";"Education (Q2)";"Social Sciences"
329;21101022197;"Nordic Journal of Studies in Educational Policy";journal;"20020317";"Taylor and Francis Ltd.";Yes;Yes;0,510;Q2;22;20;64;1107;114;53;1,86;55,35;64,71;5;7;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2015-2025";"Education (Q2)";"Social Sciences"
330;19800188058;"Australian Journal of Learning Difficulties";journal;"19404158, 19404166";"Routledge";No;No;0,506;Q2;19;10;29;730;61;29;0,90;73,00;75,68;1;5;United Kingdom;Western Europe;"Routledge";"2008-2025";"Education (Q2); Social Psychology (Q2); Developmental and Educational Psychology (Q3)";"Psychology; Social Sciences"
331;21101030459;"Advances in Medical Education and Practice";journal;"11797258";"Dove Medical Press Ltd.";Yes;No;0,505;Q2;47;151;517;4625;924;379;1,57;30,63;44,09;0;64;United Kingdom;Western Europe;"Dove Medical Press Ltd.";"2010-2025";"Education (Q2)";"Social Sciences"
332;19700187628;"Teacher Educator";journal;"08878730, 19388101";"Taylor and Francis Ltd.";No;No;0,505;Q2;28;24;72;1185;111;70;1,15;49,38;71,88;1;10;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1971-2025";"Education (Q2)";"Social Sciences"
333;19469;"Journal of Early Childhood Teacher Education";journal;"17455642, 10901027";"Taylor and Francis Ltd.";No;No;0,503;Q2;29;44;75;2365;109;52;1,29;53,75;85,71;4;17;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1990-2025";"Education (Q2); Social Sciences (miscellaneous) (Q2)";"Social Sciences"
334;144637;"Tertiary Education and Management";journal;"13583883";"Taylor and Francis Ltd.";No;No;0,502;Q2;47;21;71;1114;139;69;1,89;53,05;48,08;2;11;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1995-2025";"Education (Q2); Organizational Behavior and Human Resource Management (Q2)";"Business, Management and Accounting; Social Sciences"
335;21100206280;"Ensenanza de las Ciencias";journal;"02124521, 21746486";"Universitat Autonoma de Barcelona";Yes;Yes;0,501;Q2;23;29;103;1186;141;101;1,07;40,90;59,30;1;8;Spain;Western Europe;"Universitat Autonoma de Barcelona";"2009-2024";"Education (Q2)";"Social Sciences"
336;21100902635;"Revista Electronica Interuniversitaria de Formacion del Profesorado";journal;"15750965";"Universidad de Murcia Servicio de Publicaciones";Yes;Yes;0,496;Q2;15;37;136;1295;256;136;1,87;35,00;60,18;2;20;Spain;Western Europe;"Universidad de Murcia Servicio de Publicaciones";"2019-2024";"Education (Q2)";"Social Sciences"
337;20878;"Health Education Journal";journal;"00178969, 17488176";"SAGE Publications Ltd";No;No;0,494;Q2;43;77;230;2970;387;228;1,44;38,57;69,80;7;40;United Kingdom;Western Europe;"SAGE Publications Ltd";"1943-2025";"Education (Q2); Health (social science) (Q2); Small Animals (Q2); Public Health, Environmental and Occupational Health (Q3)";"Medicine; Social Sciences; Veterinary"
338;145663;"Language Resources and Evaluation";journal;"1574020X";"Springer Netherlands";No;No;0,494;Q2;65;44;116;2474;386;113;3,88;56,23;37,99;1;2;Netherlands;Western Europe;"Springer Netherlands";"1996-2002, 2005-2025";"Linguistics and Language (Q1); Education (Q2); Library and Information Sciences (Q2)";"Social Sciences"
339;21100210909;"Nordic Journal of Digital Literacy";journal;"1891943X, 08096724";"Scandinavian University Press";Yes;Yes;0,494;Q2;25;19;49;717;87;43;1,50;37,74;58,97;2;5;Norway;Western Europe;"Scandinavian University Press";"2012-2024";"Education (Q2); E-learning (Q2); Computer Science Applications (Q3)";"Computer Science; Social Sciences"
340;200147114;"Quality in Higher Education";journal;"14701081, 13538322";"Routledge";No;No;0,494;Q2;51;26;70;981;149;59;1,73;37,73;50,91;3;8;United Kingdom;Western Europe;"Routledge";"1995-2024";"Education (Q2)";"Social Sciences"
341;144741;"International Journal of Educational Management";journal;"0951354X";"Emerald Group Publishing Ltd.";No;No;0,493;Q2;69;84;323;5737;732;321;2,26;68,30;41,63;0;32;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"1987-2025";"Education (Q2); Organizational Behavior and Human Resource Management (Q2)";"Business, Management and Accounting; Social Sciences"
342;21100446523;"International Journal of Mentoring and Coaching in Education";journal;"20466862, 20466854";"Emerald Publishing";No;No;0,493;Q2;26;28;81;1470;154;79;1,73;52,50;72,00;0;10;United Kingdom;Western Europe;"Emerald Publishing";"2012-2025";"Education (Q2); Life-span and Life-course Studies (Q3)";"Social Sciences"
343;21101041947;"Triple Helix";journal;"21971927";"Brill Academic Publishers";Yes;No;0,493;Q2;17;15;30;802;65;28;2,17;53,47;41,67;1;13;Netherlands;Western Europe;"Brill Academic Publishers";"2014-2024";"Business, Management and Accounting (miscellaneous) (Q2); Economics, Econometrics and Finance (miscellaneous) (Q2); Education (Q2); Management of Technology and Innovation (Q2)";"Business, Management and Accounting; Economics, Econometrics and Finance; Social Sciences"
344;15415;"Phi Delta Kappan";journal;"19406487, 00317217";"SAGE Publications Inc.";No;No;0,492;Q2;71;127;430;1338;374;234;0,92;10,54;60,00;12;44;United Kingdom;Western Europe;"SAGE Publications Inc.";"1981, 1984, 1993-1994, 1996-2024";"Education (Q2)";"Social Sciences"
345;5600152871;"International Studies in Sociology of Education";journal;"09620214, 17475066";"Routledge";No;No;0,490;Q2;42;24;69;1054;123;59;1,96;43,92;64,00;1;11;United Kingdom;Western Europe;"Routledge";"1991-2025";"Education (Q2); Social Sciences (miscellaneous) (Q2)";"Social Sciences"
346;21100887523;"Marketing Education Review";journal;"10528008, 21539987";"Taylor and Francis Ltd.";No;No;0,490;Q2;17;36;96;1583;165;84;1,85;43,97;48,10;0;12;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2018-2024";"Education (Q2)";"Social Sciences"
